income,age,debt_ratio,employment_years,credit_history_length,past_defaults,default
50410.140652015136,47,0.3170148691865414,17,17,0,1
65931.51090281524,32,0.5919473423337179,3,6,0,1
69263.69590535169,27,0.8817501913059347,10,11,0,1
63945.84531262413,37,0.18905145718204014,19,19,0,1
66226.1734688577,21,0.269700318977552,10,16,1,1
93999.1474915276,46,0.4784756304794998,14,8,0,1
81430.86304469772,35,0.8748910522767436,16,29,1,1
63812.71182530049,53,0.7174478210159965,33,1,1,1
78826.21161534966,57,0.8185833545302641,11,10,0,1
39349.52192944921,67,0.3669718787806343,27,2,0,1
67958.54099893618,51,0.8936307790228757,34,19,1,1
96186.1269946622,55,0.18226625285132592,7,14,0,1
55639.08209215252,21,0.14237832483688068,26,3,0,1
43047.3214276183,28,0.7844821016432225,21,23,1,1
46958.22222813879,32,0.841811896165589,23,29,0,1
38207.33925315223,39,0.1724682860368814,1,24,1,1
44304.761837445934,45,0.19074194139667322,30,9,0,1
52589.83802819942,52,0.12653932620461905,21,23,0,1
31888.65961642716,32,0.1836060501141793,0,8,0,1
60312.36667899206,33,0.2675358534402247,13,11,0,1
78045.54347573293,48,0.8760612951280008,24,15,0,1
41844.87639706159,21,0.6342881777917444,35,6,0,1
90385.67847283537,26,0.7228424204148337,35,2,0,1
70215.8417705519,28,0.7209115229532177,2,1,0,1
80611.61171248114,24,0.5280589998233717,4,3,0,1
46843.30892295726,25,0.7379911821704138,0,25,1,1
77090.50454133231,45,0.5766460259119758,18,29,0,1
38161.32199209374,42,0.35163687808268607,32,23,0,1
77804.95001673017,48,0.5488880870147206,29,18,0,1
63436.78679587063,59,0.5268068689076107,11,14,0,1
71065.02439969567,43,0.7587624430074565,9,17,0,1
36488.10788750296,24,0.8853817739053272,33,2,0,1
42098.603154467906,24,0.42883405233674443,15,19,2,1
71944.5643650677,67,0.7107125427530877,39,22,1,1
41033.03991551598,41,0.17981040323050684,28,28,0,1
69264.12584198246,57,0.7214650955586309,14,9,0,1
32657.243870795086,61,0.3971335295945857,10,8,0,1
76963.48425333336,22,0.13151213031174935,33,10,0,0
35349.53370462982,27,0.3905969428497418,35,9,1,1
71045.99875359047,69,0.5885142007373159,29,27,0,1
72512.61867292001,36,0.19540013414517327,34,27,0,1
46064.5636314085,37,0.8392275939442037,8,8,0,1
71640.53134169454,40,0.16213793061827086,17,7,0,1
65208.84526667112,43,0.844005375866533,18,22,0,1
49223.16287614523,54,0.6657100143485492,38,24,0,1
39828.90631847584,31,0.3637697403313629,3,6,0,1
20747.48616654842,54,0.4126002781672746,5,2,0,1
66993.00094599387,53,0.6926474917861953,32,29,0,1
28703.944572758897,46,0.5811768807049659,31,9,0,1
61906.883988826165,22,0.6373143371639561,15,9,0,1
54731.035678355016,43,0.411331693210784,10,19,0,1
73582.85550876391,61,0.49025078544607925,21,9,0,1
53959.090010202715,42,0.8918939872303148,35,2,0,1
53411.04427305817,54,0.27113829639977416,22,28,0,1
74637.41408576591,35,0.4342849492177051,25,19,1,1
66701.16058168234,30,0.33345855005917385,30,16,1,1
66323.11914365557,35,0.7120892083518798,28,22,1,1
69385.35179617052,62,0.7112101005325766,4,14,2,1
29288.557535857883,49,0.3339563687979167,37,20,0,1
75135.77359973964,43,0.16511225330638635,24,24,0,1
72249.37588027204,37,0.10914614133776324,33,1,0,1
39666.337428470055,29,0.4419604265939884,11,13,1,1
55118.39052651597,56,0.42827007546861673,21,22,1,1
59213.85424744738,29,0.8907119029118904,8,2,0,1
57310.06431196535,36,0.4758416605581437,19,22,1,1
66677.19933137069,56,0.3051346956603365,28,14,0,1
88627.33563662367,68,0.812983552825174,28,1,0,1
81635.33455345657,53,0.49285435972286284,26,15,1,1
33755.61613137188,51,0.5793405081684623,16,18,1,1
72441.39980612097,26,0.17653496834257015,4,9,0,1
86578.6663907082,30,0.4063331258638193,12,22,0,1
67736.17041378406,36,0.8553789395790294,14,8,0,1
81819.60850371934,24,0.5716043073403404,14,7,0,1
100245.40891401531,42,0.3756014841139693,17,9,0,1
80474.19092213962,33,0.6005337445052745,1,9,0,1
64986.17191283458,36,0.8283288716624929,22,11,0,1
80901.76948169507,49,0.319192480378072,12,4,0,1
62897.75666193783,26,0.5040933747765396,3,7,0,1
60478.06086569911,46,0.8669525231294043,24,21,0,1
52971.71528572535,31,0.23791691463876213,10,7,0,1
91268.26717664217,44,0.6757311404773693,11,4,0,1
43631.426681159974,49,0.5915848065623859,12,12,1,1
90647.35449356232,23,0.6437401049125079,8,26,1,1
69997.28247480743,30,0.3809757045340557,37,27,0,1
32013.876503961168,21,0.35110349878701197,5,27,0,1
67352.98585982843,63,0.6473677364706963,9,17,0,1
20000.0,46,0.2724346280836363,22,20,0,1
72510.16033662071,32,0.4357237958872041,14,29,0,1
77704.62965977982,34,0.25053971684233445,22,26,1,1
48152.88088695893,45,0.1066438728986638,39,3,0,1
62470.95391911165,28,0.8760458880304556,36,9,0,1
99083.14867500572,63,0.4453623829251353,33,5,0,1
49885.06591476127,24,0.8754796915358602,15,20,0,1
38821.84825886799,48,0.21225881581426087,31,16,0,1
89633.26804925197,27,0.5698934235659888,37,8,0,1
99251.7438106159,30,0.26077922623299166,39,21,0,0
60073.913436956944,56,0.7320593015706198,4,16,0,1
80229.26070816713,22,0.7269623910087802,16,19,0,1
86829.51831061763,46,0.19008571923144946,21,16,0,1
45150.31534923232,34,0.8296515623011114,38,18,0,1
50293.88329264263,36,0.2557037177625797,17,15,0,1
84617.4902630947,63,0.5903818732714883,27,24,0,1
93700.28557417018,62,0.8885068960701633,12,28,1,1
71257.6172034871,37,0.805917227813091,0,18,0,1
42403.712929958914,66,0.8652511428489352,18,14,1,1
99741.22223398882,42,0.3740790169744955,33,24,0,0
49380.58204376071,24,0.1844605137755707,3,16,0,1
53297.24437657096,39,0.2506774986315601,2,5,1,1
66846.75668979243,22,0.5003959160612911,9,8,0,1
91083.20841429548,59,0.7345837426186578,27,16,0,1
77079.51953104447,29,0.22012291534710018,33,21,0,1
68297.31000723821,39,0.6277852258086056,38,1,0,1
69265.77060236213,36,0.3588620832316095,18,28,0,1
60870.293372869324,45,0.3729616579137228,35,29,2,1
71162.79029037012,68,0.6295341841263411,2,11,0,1
20000.0,38,0.4735995356265762,22,11,0,1
54067.850818604034,43,0.7496266344207951,16,2,0,1
64826.43869833562,41,0.22473480773026167,6,22,0,1
36979.71832760986,31,0.7319586158136308,25,19,0,1
67726.4663562312,59,0.1513881984459367,17,24,0,1
55910.57558027757,61,0.255243104196484,5,5,0,1
95109.51396630981,24,0.6249197716025323,30,3,1,1
91460.39450429713,45,0.783940525208857,28,28,1,1
50683.888617636745,52,0.30214370219147924,8,26,0,1
56983.24576866609,50,0.3617532846631304,34,23,0,1
58521.048687832146,65,0.529696598629392,16,8,0,1
50966.81047680754,46,0.26925824519144187,11,4,1,1
63900.499680562534,56,0.7489250092700045,35,29,1,1
44834.3586222482,54,0.7189093160046086,23,13,0,1
37387.69330124947,29,0.2162333695726253,9,27,1,1
72454.22447800537,32,0.47106378545330574,29,25,1,1
72590.59168443622,22,0.7198622133236972,28,22,0,1
43913.68480680016,58,0.36986362488273183,38,14,0,1
77907.10861525199,25,0.6064854581741853,9,1,2,1
47368.44541669337,25,0.1401704971660582,38,5,0,1
65063.30476075962,42,0.5869510084234544,27,21,0,1
76406.88025224912,25,0.22212238400048562,17,7,0,1
59327.74870592574,24,0.7644666600915611,16,23,0,1
69094.81824282269,29,0.38435957086438277,10,6,1,1
49671.407122248565,49,0.3252430901825566,0,15,0,1
56070.66833143806,42,0.772711181369188,16,15,1,1
55882.81138239319,47,0.14011521845744818,35,8,1,1
45068.43306919522,30,0.4172870394674758,35,2,1,1
56464.51673768436,36,0.3960028324600251,8,14,0,1
29027.634022725066,62,0.32784029939964066,27,29,0,1
50176.9250571579,62,0.8294034656011816,32,16,0,1
54302.49013260658,30,0.7007427148133778,2,29,0,1
54876.4049500924,26,0.15113853135355104,7,23,0,1
55170.051082584425,69,0.6717499595479632,5,10,1,1
58764.716002797424,25,0.5218393065030352,5,15,0,1
69588.83036172128,26,0.8206943155212634,28,23,0,1
77490.34148265046,67,0.35035649387868684,36,4,0,1
47004.69546303466,45,0.5593295996876664,11,12,0,1
35935.982892217115,24,0.5006042197927888,8,10,0,1
39159.11175513794,60,0.49164872498208456,18,2,1,1
50255.94157610145,68,0.4648843196137701,16,4,0,1
52961.57364366982,52,0.264503580425825,31,20,0,1
44600.078676050856,55,0.7045679379939143,34,28,0,1
34077.66671500211,30,0.46106882619143097,13,28,0,1
50877.583450516235,54,0.8668130200020846,15,6,0,1
63628.53240227943,56,0.308646741754221,20,14,0,1
71900.5893167113,26,0.6461950717016329,11,23,0,1
48851.538937833575,63,0.8525736637112867,23,3,1,1
51740.04355713132,66,0.630766658412874,33,15,0,1
41466.03382305379,36,0.7970183260939158,7,26,0,1
59371.21659250447,39,0.7619847678056049,20,1,0,1
43031.427316183705,54,0.38809417239120314,7,19,0,1
71462.556264824,45,0.5800991519515972,27,25,0,1
24282.67016131778,51,0.22500907184908447,15,1,0,1
52807.40655095075,69,0.5284207061564796,9,13,0,1
66022.14678383485,61,0.2843375774514698,14,8,0,1
63676.69032645009,37,0.6949894519619565,3,18,0,1
113860.67327960994,67,0.5224467375136997,25,22,0,1
66996.00049135815,50,0.4289818901053284,14,3,0,1
39918.90806315979,59,0.3150376769335821,35,23,0,1
58090.71505821854,51,0.8989587854730295,31,18,0,1
24475.073330670966,39,0.15736841670794616,37,20,1,1
58388.00501406478,55,0.13484854445793604,3,26,1,1
43338.87885998483,49,0.27380592039509166,8,9,0,1
78307.80551120323,21,0.8768579669022557,34,6,0,1
49009.194508089306,24,0.8833905346559876,27,20,0,1
57664.68168409507,48,0.6239421878177087,36,2,0,1
47288.84317191193,38,0.8040853337651238,8,26,0,1
94777.02703706663,46,0.2711693846726363,1,25,0,1
53575.144677641765,60,0.8776336753412989,2,4,0,1
96651.14086958404,39,0.21422788011165173,4,25,0,1
76283.03524236532,26,0.18090015054532663,9,18,0,1
69641.33454670772,21,0.18976923139781832,27,7,1,1
67374.66294635039,28,0.5585023386180518,14,27,0,1
67875.94596432503,53,0.724779520574442,13,11,1,1
21446.548413087803,63,0.3933337422997065,22,5,1,1
54422.33211698487,41,0.8823167902289012,12,8,0,1
76903.15942368643,44,0.4475361104946636,15,11,1,1
59022.05633051789,45,0.22035884061857303,29,24,0,1
31896.2030639285,67,0.47277339854890943,39,20,0,1
58951.91098845061,63,0.6432297323379519,7,29,0,1
94082.11032510982,39,0.7657806244035029,16,20,1,1
84937.8343106944,49,0.4670146319652744,29,15,0,1
58759.91981267936,30,0.574885460839334,16,24,1,1
79028.98554116173,32,0.3138757697270827,34,3,1,1
52669.85959263896,53,0.6167332211244112,0,7,0,1
25922.56826346562,27,0.888777555160275,23,24,0,1
41510.68023740892,37,0.1392428580702351,24,8,1,1
91257.77537016396,30,0.8092245365641343,1,11,0,1
54520.13836341391,51,0.5498260022140182,24,10,0,1
55132.32041249964,26,0.30167892764983995,13,20,0,1
54003.23607450239,37,0.8639117680074063,38,9,0,1
98082.73179146013,57,0.48668344244711914,32,15,0,1
92519.17830724127,38,0.3653522013387085,16,26,0,1
104375.60466896268,46,0.24519810261667294,30,20,0,0
56819.095791998974,69,0.29556176820532964,9,24,0,1
65912.4897749419,36,0.7662792332731541,5,22,0,1
29667.149011584177,28,0.5915280074537327,38,5,1,1
89538.6885223655,44,0.8305964955906529,24,15,1,1
36644.4089746413,33,0.28557476172622864,37,4,1,1
64335.51127525258,49,0.1969108590791212,36,5,1,1
38053.94944734312,52,0.10487002478047201,29,29,1,1
48222.66346522608,44,0.506289630092795,33,15,0,1
43254.75137900599,36,0.8986455443055905,17,27,0,1
47842.49478648364,31,0.6559722150549112,23,17,1,1
49217.545937020426,52,0.34671567357211686,26,23,0,1
49034.624101498455,26,0.8014868664209374,26,8,0,1
76666.67823560614,55,0.7253778127903677,38,28,1,1
37902.74413874959,53,0.1123321328612314,20,25,0,1
64410.82854027734,38,0.753488384432818,18,29,0,1
84359.18304611117,57,0.3404214057907968,38,19,0,1
49736.07270973208,33,0.21973877166688088,22,9,0,1
45641.62218504796,30,0.28106467178965966,38,10,0,1
55389.50749639498,57,0.47486384350011124,14,5,1,1
83594.50416721421,46,0.4398943416544089,1,10,0,1
63882.15261906716,66,0.33110983949938144,34,22,0,1
49375.714107848034,37,0.23777465776562617,19,1,0,1
69677.5330237608,21,0.7097846317137354,27,25,0,1
37954.15700327154,45,0.8920878269879337,14,25,0,1
73627.19020885896,54,0.7222332643357524,15,22,1,1
68172.14615403535,59,0.33674957413723294,32,24,0,1
53843.83057722232,30,0.2958471691297067,11,4,0,1
43228.28403105538,40,0.2741327008527506,38,21,0,1
42266.38155433086,27,0.20935605959122905,38,5,1,1
70696.3467269182,36,0.541064439753841,19,23,0,1
84579.61004978124,57,0.5843202975626753,28,7,1,1
47253.8450594241,49,0.6644021285305098,2,23,0,1
69167.73407102968,32,0.6441706967469344,4,5,0,1
20000.0,37,0.333866649026706,1,20,1,1
48307.645386856006,68,0.3642488043174773,22,8,2,1
59378.82134258196,40,0.6452116283538702,25,17,0,1
41806.33166036333,46,0.37955811262690264,25,1,1,1
41269.87250420808,68,0.27009855169545044,6,22,0,1
46644.408870622276,39,0.39946892295739167,9,18,0,1
65843.85456652746,67,0.3176673260623821,4,12,0,1
56253.41963187251,32,0.17065017697486223,11,3,2,1
20000.0,41,0.7641111218213229,31,20,0,1
20000.0,62,0.782489111325629,30,14,2,1
47862.69644285649,54,0.27580024013350357,21,16,0,1
69153.73172107105,27,0.15181775962016142,16,18,0,1
20000.0,65,0.6910619498809436,19,10,0,1
50005.39647696739,55,0.26922290069073096,19,23,0,1
49475.042869651574,35,0.41474839154948817,7,15,2,1
87766.75556416895,21,0.15130820178990662,33,10,0,0
52299.56376574273,46,0.28101566780674814,22,1,0,1
67659.77969481857,55,0.7343218226637086,37,19,0,1
62825.142801749265,45,0.7435171575321615,27,2,0,1
20000.0,62,0.26566785991016834,12,13,1,1
75364.14433263475,35,0.3687310760853516,28,25,0,1
64307.93010912576,42,0.20739073527499485,7,16,0,1
70165.37279349178,26,0.15933810422793793,10,8,0,1
138524.75412872655,35,0.8937373715587276,17,3,1,1
20000.0,44,0.6244751609958714,24,21,0,1
94493.93299522216,41,0.533677207358655,21,19,1,1
54251.04961199289,27,0.7123988003242396,34,14,0,1
65746.57808806018,49,0.7720617277501793,28,11,0,1
59089.75509397516,52,0.745371814435782,20,29,0,1
51515.27333203913,52,0.11323155943190129,6,12,0,1
48603.34143522482,25,0.2494463185523988,11,11,0,1
66590.17471146019,24,0.6239242416942649,35,28,0,1
29656.526066566417,42,0.40060747824317033,23,11,0,1
75011.5833504353,38,0.8859861208488856,31,22,1,1
51676.11190229492,55,0.6323238341106032,26,21,1,1
37398.61321919285,37,0.8652391269833652,31,27,0,1
50999.74284008372,44,0.26115718531663507,31,18,0,1
85142.98433725146,22,0.7911656224920185,31,10,0,1
49293.29825967554,33,0.3570818446521803,25,16,0,1
67169.0723641924,35,0.8916518465902454,10,8,0,1
45380.87448569053,25,0.22615093765851785,17,6,2,1
75158.43699847239,23,0.5130718550706613,38,19,0,1
73710.15477580408,57,0.7342756270696976,4,13,0,1
96972.17666592823,57,0.4461139844832287,15,15,0,1
56488.72109001569,57,0.4744672481501174,10,13,1,1
73373.09609515814,23,0.8890846364045929,34,1,0,1
61961.35079077889,55,0.4402465202409227,10,21,0,1
85917.43563726029,43,0.5832576804792509,22,28,0,1
45623.352247825394,48,0.14363172854012057,33,27,0,1
74900.10625754562,50,0.773768064168208,16,2,0,1
56106.05407766637,38,0.6185344391836348,9,13,0,1
58716.23645783005,56,0.4232160822902509,17,2,0,1
61835.049688967454,53,0.1129356319636158,7,25,0,1
65044.80792853355,46,0.5733350564748031,25,11,0,1
57675.419137560835,68,0.11012626278732976,2,13,4,1
64294.26366341053,60,0.10096289112721434,23,10,0,1
91562.36115124369,37,0.5928788497194838,2,23,0,1
79708.99371230436,60,0.2512136538676434,37,22,1,1
77383.09184993793,27,0.2535100397744763,1,15,0,1
50889.209479522586,28,0.6226172526661949,34,29,1,1
42215.183435433515,51,0.14295775035149944,16,1,0,1
79106.01116475507,32,0.35072444917964507,8,14,0,1
77520.93585059588,68,0.21954552171361527,35,10,0,1
89453.41351501964,51,0.5641410958372272,21,18,0,1
47920.387480615405,64,0.6294121237819167,30,11,0,1
55409.02689279306,39,0.6769086828792348,33,7,1,1
27210.316749491314,30,0.30418497353485235,23,15,0,1
52150.57787878254,59,0.17139980130926719,8,3,0,1
79931.41021158894,32,0.16294692555351825,1,2,3,1
50670.09241543604,40,0.4409212387605791,20,22,0,1
72809.59590401647,57,0.856675527250172,33,8,0,1
56189.93788004377,68,0.2741832273976197,26,8,0,1
66481.14056443122,61,0.3053932810732395,36,11,0,1
37046.172203686656,27,0.18071104168468716,6,16,0,1
61704.18899267802,34,0.5844562191151442,21,2,0,1
20000.0,31,0.6438982991577399,3,22,1,1
56262.0768367603,27,0.614344966528608,13,28,1,1
27390.5351256972,49,0.788904194435825,33,5,0,1
84119.89033093632,30,0.4891406680208574,22,7,0,1
75548.14705529023,49,0.20756563261365157,24,20,1,1
69333.41963932163,29,0.3315241045635301,0,28,0,1
90420.1245431876,56,0.6299439787370814,14,13,0,1
41021.66958350326,68,0.590497578993248,31,2,0,1
94947.26395831117,30,0.52480250379437,13,26,0,1
78643.83128520769,39,0.6463715349509498,20,3,0,1
55268.89425562108,51,0.6099126802986394,6,9,2,1
82712.40294365888,37,0.8050599115719613,35,10,0,1
37874.129751767316,29,0.5688131019826373,20,24,0,1
43509.71676944653,65,0.7228810869604452,39,13,0,1
47828.20553520599,53,0.2989657247731743,11,25,0,1
49420.445838719694,54,0.6425460676712544,14,21,0,1
38868.84714479494,65,0.8217552947061406,14,13,0,1
84461.6613419065,44,0.4085858623198666,16,5,0,1
54822.91199260337,29,0.7232833498709174,33,23,1,1
67050.09936713759,27,0.6798314409563483,34,7,0,1
48592.97267172639,36,0.147620957497458,38,17,0,1
23587.933989029654,39,0.5652066476992579,37,28,1,1
65401.14716782844,59,0.20415147936064193,13,15,1,1
21754.900491604465,26,0.873855337784473,4,5,0,1
58627.31907829063,31,0.7491260021605249,29,24,0,1
32633.699223343792,32,0.1877790409976961,3,7,0,1
99745.51998461617,62,0.19740159811814273,14,27,0,1
78227.25444349443,33,0.5755790839300952,38,2,0,1
62115.07582542961,32,0.3759113393385467,34,24,0,1
85274.13355309337,41,0.12792468725848744,9,18,0,1
43073.68045068528,30,0.5333132062664425,1,10,0,1
70869.58757340186,40,0.4102760797486775,23,1,1,1
63996.20867437427,56,0.18086119389739413,27,27,1,1
65280.401626673396,48,0.7415363138047861,21,27,0,1
85447.07000213536,44,0.8320614122230449,31,14,0,1
74649.84205559605,25,0.705275147211304,30,27,0,1
65774.47325650047,57,0.7579378480130219,18,19,1,1
26902.25127543408,32,0.2731924538128939,20,16,0,1
40799.074094410724,55,0.3108583607348808,2,19,0,1
57545.82132808552,60,0.2668220322393502,5,6,2,1
61867.447485533026,22,0.7120507450924513,31,12,0,1
37395.925506521526,61,0.8583336631475976,1,3,0,1
108233.53351156841,65,0.6734697653871221,23,7,0,1
90327.88110507146,59,0.8051734119036448,26,24,0,1
72042.36640784967,62,0.6109592759065381,8,3,0,1
61440.73722567489,29,0.4101279204470393,12,25,1,1
55755.820601976964,42,0.44060929194424414,13,17,0,1
40961.63079955529,67,0.16025714573392388,10,15,0,1
61549.61037037725,25,0.12516575619682088,13,19,0,1
65155.05080285501,32,0.6563804833512619,15,28,1,1
35164.788490367515,21,0.4507431136089445,9,19,0,1
66683.52834489795,64,0.5417720544437036,19,23,0,1
56894.81902350503,42,0.546128998097933,15,11,0,1
21843.84884245218,58,0.32190065066664114,33,27,0,1
42792.29978440996,39,0.4807140086635926,15,21,0,1
51727.889331567116,36,0.47660817733416183,13,20,0,1
97753.7531468038,51,0.41074177698228564,27,2,1,1
71131.06249067516,23,0.7565403067208564,17,7,0,1
33290.368618002176,43,0.4609312029500767,25,19,0,1
69720.72578835273,62,0.5829156196047903,37,7,2,1
29053.92022123269,38,0.8164160963046608,6,10,0,1
81653.82107774146,46,0.792986898287138,33,12,0,1
50577.50696364243,33,0.8123377630233322,6,23,2,1
58127.276225216585,38,0.3160039971720112,32,27,0,1
86515.9329508438,23,0.12798599064645028,34,18,0,0
34256.728628315,43,0.30885343991626335,38,23,1,1
32057.636297740177,23,0.32296587649656694,20,6,0,1
48328.0134730799,45,0.8274882613799744,27,26,1,1
80767.57702038634,47,0.6193941862703765,31,20,0,1
29613.07849046315,64,0.165363167681783,15,27,0,1
20000.0,47,0.20830287680888093,9,21,0,1
50976.82283182003,59,0.22454090043358033,22,28,0,1
71034.8159982184,45,0.6043373985351386,14,8,0,1
84005.23499477659,44,0.6883312204056025,5,5,0,1
50736.77275829202,28,0.787715128452317,32,3,0,1
51771.46785767995,29,0.8525092406449944,38,2,0,1
83078.01468511495,66,0.2613636459091534,11,22,2,1
22605.16600609159,57,0.3478179877792392,35,6,1,1
52229.58449633981,50,0.29225830459586455,30,7,1,1
63808.47779850115,39,0.3870092539729102,9,8,1,1
68984.37442570069,36,0.8317320859389995,33,4,0,1
49803.86613618235,44,0.5600900535514892,9,12,1,1
60688.82023411683,64,0.6905535178595993,10,24,0,1
20000.0,41,0.49209538890142557,13,12,0,1
46835.03175332303,56,0.12308633066889962,2,17,0,1
69070.17425108935,60,0.15135638879825147,32,22,0,1
40354.119314906406,59,0.5303384250143086,6,22,0,1
61179.684431791946,67,0.6750312278560205,3,19,0,1
68937.45001605396,26,0.2722644220229852,38,9,0,1
53149.0159828447,25,0.6775276591938433,9,12,1,1
63409.275419931415,34,0.74853261878681,14,28,0,1
40745.34869430776,65,0.429517982689689,15,21,0,1
55867.774406079065,62,0.6971353862752839,37,17,0,1
72204.32339178445,24,0.423223960262768,3,23,1,1
63139.459219368684,28,0.642680503564016,3,10,1,1
48269.37460872129,44,0.7111976394556344,35,19,1,1
64484.32808581586,31,0.8935412946464887,26,26,0,1
74292.19581273236,37,0.37631732965087694,21,26,0,1
20000.0,41,0.42883262445968917,21,11,0,1
83181.48129911795,46,0.23249604752813707,16,20,0,1
53274.90522637856,63,0.2632584467214455,33,22,0,1
68509.7986648046,68,0.6547160020787022,31,24,0,1
83944.93847290456,64,0.8336364721235808,5,13,0,1
32566.52605539068,65,0.41568396132899244,32,4,0,1
45811.17995144907,47,0.243875557468433,7,15,1,1
54229.02608248591,36,0.32807959950639526,35,12,0,1
44324.92957751143,46,0.46404136384651096,4,25,0,1
94698.73151673617,53,0.3325202634922947,4,24,2,1
42864.55812346414,51,0.28686326649749305,9,26,1,1
48889.06441026267,68,0.6887875910056637,39,10,0,1
64087.780632059534,67,0.10627593699249856,6,22,0,1
35957.00947847823,26,0.5313844218691866,11,7,0,1
52086.38576487472,64,0.7350134456238031,29,24,0,1
66349.0652250035,28,0.31298262905397456,24,2,0,1
53342.79191234978,27,0.5826332084896139,27,21,0,1
58132.26282200104,54,0.6351200844948942,12,29,0,1
49413.357751032585,64,0.624019757124072,21,7,0,1
29710.593816384662,34,0.45667970735897423,17,8,0,1
66431.86422678478,36,0.37726239030062336,26,21,0,1
95098.66143294482,63,0.7687392584222508,7,19,0,1
60368.032615668766,29,0.7067567655998914,5,6,0,1
64505.28234495099,30,0.35700413873113,10,21,1,1
73854.45510233719,37,0.18241535555376487,28,8,0,1
34613.390069066016,32,0.15744603635637536,4,25,0,1
94050.2931625921,26,0.17542078231914884,6,25,0,1
64046.57592845604,39,0.5662954889536342,21,28,0,1
92637.13798178217,63,0.14132974066319176,3,28,0,1
45339.340089520214,61,0.36954149997123076,31,22,1,1
96361.2384511565,49,0.7025597615313836,18,20,0,1
75503.10988069566,26,0.3354785332123025,32,4,0,1
71060.80171704717,45,0.7106464617441038,0,25,0,1
64680.48908706296,44,0.6963736305656443,7,20,0,1
55029.42763851101,45,0.29666170610657305,31,24,0,1
84010.63316947746,36,0.6830577440741964,29,9,0,1
62807.19739696094,36,0.6982213106176806,27,5,1,1
20658.605928256955,26,0.4179631405336215,31,29,1,1
37656.270765859954,57,0.2683363869932146,24,6,0,1
56283.08495614505,41,0.5170166455134954,33,19,1,1
66199.9796633111,24,0.8371180704001571,32,12,1,1
58868.23022200209,54,0.6116933859456496,12,5,1,1
84379.41579587327,48,0.23833799810180897,24,5,1,1
20977.9627192275,58,0.6462055397868159,39,18,0,1
62871.7587301032,61,0.44176242182546765,38,26,0,1
23640.415492256907,48,0.5732230378842984,9,6,0,1
75194.24590968336,37,0.6872512280184864,30,9,0,1
58110.825711159945,34,0.5119578812115558,10,11,1,1
68392.19944048236,27,0.7511871796586469,24,23,0,1
42722.340788204674,42,0.6777244634533022,33,14,0,1
85589.29863315502,21,0.5920586720148086,19,24,0,1
80834.49328117703,49,0.22063425266588121,6,2,0,1
71670.88606023775,51,0.7687592887292547,32,27,1,1
57409.65506273119,50,0.8487244682558529,34,29,0,1
71597.14570590264,35,0.20957209904743587,28,14,1,1
45862.14864025302,38,0.49059290354674445,11,25,0,1
77111.11318041425,55,0.3071109935764036,4,19,0,1
92989.61788647842,50,0.7036186459404518,11,10,1,1
81412.21119958372,54,0.67730370880376,28,5,0,1
45407.95060385181,62,0.21270809645631897,34,23,2,1
67228.34634546205,31,0.8016218170093098,19,4,1,1
34137.16912482704,47,0.24477845118240182,36,7,1,1
71447.80622351351,44,0.737807220518486,0,24,0,1
69012.06825725078,55,0.4655842877024039,15,13,0,1
22603.67320935672,59,0.362617834846521,29,10,0,1
36764.32312175272,28,0.2265914101393708,8,10,0,1
54337.22206512466,38,0.2340914049173035,9,4,0,1
53982.805057183476,33,0.6295124437607202,12,16,0,1
35810.4612916239,65,0.5403443103576965,19,15,0,1
67779.57458704368,44,0.19766833732098618,28,21,1,1
65029.47217881024,43,0.19015828835066018,3,11,0,1
56114.61736042961,32,0.15784845981823317,27,19,1,1
44884.169996832745,69,0.6950138778988353,36,21,2,1
80974.14252833127,50,0.6695056681834314,12,24,1,1
93108.1422617659,51,0.14674479268366014,2,3,0,1
50328.77032306926,48,0.5482160604775784,36,15,0,1
47756.66165690358,42,0.16774092419415193,18,16,0,1
69824.15330823993,64,0.8229966164871534,27,14,0,1
52839.41240506028,48,0.825693935344106,18,29,0,1
57212.055986735315,33,0.658586391850504,16,5,0,1
74793.06303449343,45,0.84095113715156,17,26,2,1
21812.87824985414,64,0.7491624243309525,17,17,0,1
86366.04649705338,66,0.7628308607416395,22,18,0,1
61453.610486586826,27,0.5557662804559466,39,19,0,1
51770.1371087564,65,0.3448473585729407,8,1,2,1
58215.31691557102,26,0.27423929209313724,28,29,0,1
59248.587100410376,44,0.3617600176311434,28,27,1,1
25375.973931101493,39,0.6027963440712496,1,28,0,1
89898.76454906471,39,0.23812522866591915,16,27,0,1
60826.51264541237,56,0.3069121893098573,30,25,2,1
68860.04260894751,29,0.4744486902363716,27,9,0,1
79030.99541148086,68,0.28644007881969247,38,21,1,1
39576.75084879399,56,0.5709149357728494,29,14,0,1
69469.43798070456,58,0.8385408227650639,34,20,0,1
54647.17818202413,60,0.6984714925625012,19,21,0,1
76935.41550432987,49,0.6331412913191304,15,20,1,1
20000.0,44,0.5661771807870231,33,28,0,1
58018.11399517462,68,0.4903583274056519,13,21,0,1
47943.58688432077,25,0.24925108770772778,25,23,0,1
68645.2590126831,62,0.8157683643414925,19,11,0,1
69400.88374736405,65,0.29882880161026903,23,24,1,1
45847.48210355948,46,0.1730471020625286,17,2,2,1
45756.52271647913,34,0.7000121433829561,8,20,0,1
57786.69262885341,59,0.24049242746493313,18,24,0,1
